"id_produit","nom_produit","categorie","sous_categorie","prix_da","description_courte","statut_stock","produit_alternatif_id","marge_estimee_pct","delai_reappro_jours"
"WKMKHC00C0000","Mitigeur SILK","Sanitaire","Robinetterie sanitaire > Cuisine","6900.0","Le mitigeur SILK avec douchette extractible en laiton chromé allie praticité et design moderne pour votre cuisine. Facile à installer, idéal pour un usage quotidien confortable","Disponible","","33","27"
"WKMUHC00C0000","Mitigeur AURA","Sanitaire","Robinetterie sanitaire > Cuisine","7500.0","Le mitigeur AURA avec douchette extractible en laiton chromé associe élégance et fonctionnalité pour votre cuisine. Robuste, facile à installer, conçu pour un usage quotidien fiable.","Disponible","","30","32"
"SKU-48570","CADRE EN WPC POUR PORTE 730mm","Menuiserie","Portes","","","Disponible","","37","48"
"SKU-48616","Extender","Électricité","Electricité","","","Disponible","","28","19"
"EK3001PR09400","Front Housing for VFE01B02","Électricité","Electricité","1640.0","","Disponible","","30","24"
"GCCD24H241000","Panneau d'isolation arrière 24kW","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","650.0","","Disponible","","35","28"
"GCCD24H241100","Panneau d'isolation avant 24kW","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","650.0","","Disponible","","31","29"
"GCCD004870100","Panneaux d'isolation latéreaux","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","650.0","","Disponible","","32","28"
"GCCH00CHF1300","Cache flamme de pilote 6L/10L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","300.0","","Disponible","","35","30"
"GCCU005814500","Thermostat","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","700.0","","Disponible","","34","30"
"GCCU005811200","Coupe circuit thermique","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chauffe eaux","700.0","","Disponible","","34","27"
"SKU-48704","Flexible Gaz Onduleux Extensible 1/2"" Femelle-Femelle","Sanitaire","Robinets gaz et accessoires > Installation intérieure","","Flexible gaz extensible 1/2"" FF en acier inoxydable avec revêtement PVC jaune. Normes UNI 6073/1, EN 15266. Étanche, anticorrosion, facile à nettoyer.","Disponible","","29","30"
"WBSAR00001","Baguette d'Argent à Souder Sans Cadmium","Sanitaire","Chauffage et régulation gaz","570.0","Baguette d'argent à souder sans cadmium 5% Ag. Longueur 500mm, Ø2.95mm. Température fusion 645-825°C. Pour cuivre et alliages cuivreux. Norme ISO 17672.","Disponible","","35","29"
"000275","Travers 830mm GR5","Menuiserie","Portes > Accessoires Portes","2300.0","","Disponible","","32","46"
"GCCH00ETC3200","Feuille d'aluminium pour l'isolation WCT","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","80.0","","Disponible","","31","32"
"WKM1200800000","Aérateur Cuisine/ oxalis","Sanitaire","Robinetterie sanitaire","300.0","","Disponible","","33","31"
"E1003GLG01","Interrupteur Simple Allumage DIAA Glass Gris","Électricité","Electricité","480.0","Interrupteur simple allumage en verre de la gamme DIAA Glass, coloris gris anthracite. Design circulaire épuré, finition brillante, compatible avec tous les boîtiers standard. Parfait pour une install","Disponible","","25","21"
"E1003GLG02","Interrupteur Double Allumage DIAA Glass Gris","Électricité","Electricité","480.0","Interrupteur double allumage en verre DIAA Glass coloris gris. Deux commandes indépendantes dans un seul appareil, plaque verre trempé brillante, anneau chromé. Solution idéale pour contrôler deux cir","Disponible","","29","18"
"E1003GLG31","Interrupteur va et vient DIAA Glass Gris","Électricité","Electricité","480.0","Interrupteur va-et-vient en verre DIAA Glass coloris gris anthracite. Symbole va-et-vient intégré sur la touche, compatible avec tous les montages bipolaires. Design épuré pour couloirs, escaliers et ","Disponible","","30","19"
"E1003GLG42","Prise avec Terre DIAA Glass Gris","Électricité","Electricité","480.0","Prise de courant avec terre en verre DIAA Glass coloris gris anthracite. Protection terre intégrée, anneau chromé, plaque verre trempé brillant. Sécurité optimale pour toutes vos prises de courant.","Disponible","","29","20"
"E1003GLG46","Prise simple DIAA Glass Gris","Électricité","Electricité","480.0","Prise simple sans terre en verre DIAA Glass coloris gris anthracite. Design épuré, plaque verre trempé, anneau chromé. Solution économique pour compléter votre installation électrique en harmonie avec","Disponible","","29","23"
"E1003GLG56","Prise double simple DIAA Glass Gris","Électricité","Electricité","775.0","Prise double sans terre en verre DIAA Glass coloris gris anthracite. Deux alvéoles indépendantes dans un seul mécanisme, plaque verre trempé, anneau chromé. Double connexion sans encombrement.","Disponible","","30","23"
"E1003GLG0P","Bouton poussoir DIAA Glass Gris","Électricité","Electricité","480.0","Bouton poussoir en verre DIAA Glass coloris gris anthracite. Contact momentané, plaque verre trempé brillante, anneau chromé. Parfait pour les commandes de sonnette, minuterie ou tout circuit à impuls","Disponible","","25","19"
"E1003GLG70","Prise satellite DIAA Glass Gris","Électricité","Electricité","480.0","Prise satellite en verre DIAA Glass coloris gris anthracite. Connecteur IEC femelle, plaque verre trempé, anneau chromé. Pour la connexion de vos équipements satellite, TNT et câble.","Disponible","","29","19"
"E1003GLG63","Prise téléphone DIAA Glass Gris","Électricité","Electricité","480.0","Prise téléphone RJ11 en verre DIAA Glass coloris gris anthracite. Connecteur RJ11 intégré avec icône téléphone, plaque verre trempé, anneau chromé. Pour vos lignes téléphoniques fixes.","Disponible","","27","19"
"E1003GLG61","Prise réseau DIAA Glass Gris","Électricité","Electricité","480.0","Prise réseau RJ45 Cat5e en verre DIAA Glass coloris gris anthracite. Connecteur RJ45 haute vitesse, icône ordinateur, plaque verre trempé, anneau chromé. Pour votre réseau local filaire haut débit.","Disponible","","25","19"
"E1003GLG52","Prise double avec terre DIAA Glass Gris","Électricité","Electricité","775.0","Prise double avec terre en verre DIAA Glass coloris gris anthracite. Deux prises 16A avec broche de terre, plaque verre trempé, anneau chromé. Double connexion sécurisée pour vos appareils électroména","Disponible","","31","20"
"E1003GLG71","Variateur 400W DIAA Glass Gris","Électricité","Electricité","775.0","Variateur d'intensité lumineuse 400W en verre DIAA Glass coloris gris anthracite. Bouton rotatif avec indicateur de niveau, compatible LED/halogène/incandescent, plaque verre trempé, anneau chromé.","Disponible","","28","19"
"E201700028","Ruban LED Rouge 1 ligne 8W","Électricité","Electricité","160.0","Garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","28","24"
"E201700029","Ruban LED Vert 1 ligne 8W","Électricité","Electricité","160.0","Garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","26","18"
"HPM37PVM37","Pompe de surface type VORTEX VM37","Sanitaire","Hydraulique","7400.0","Pompe de surface performante idéale pour le transfert d’eau propre, avec un fonctionnement stable, silencieux et une excellente résistance à la corrosion.","Disponible","","29","31"
"HPM75PVM75","Pompe de surface type VORTEX VM75","Sanitaire","Hydraulique","10400.0","Pompe de surface puissante conçue pour un usage domestique et agricole, offrant un débit élevé et une longue durée de vie.","Disponible","","35","27"
"HPM37JLM37","Pompe de surface à jet auto-amorçante JLM37","Sanitaire","Hydraulique","14400.0","Pompe auto-amorçante adaptée à l’aspiration d’eau claire, pratique pour les maisons, jardins et petites installations.","Disponible","","29","27"
"HPM33EMP30","Pompe de surface multi-étages EMP3-30","Sanitaire","Hydraulique","16200.0","Pompe multi-étages idéale pour augmenter la pression d’eau avec un fonctionnement silencieux et économique.","Disponible","","32","32"
"HPM34EMP40","Pompe de surface multi-étages EMP3-40","Sanitaire","Hydraulique","17800.0","Pompe multi-étages conçue pour assurer un débit constant et une pression élevée dans les installations domestiques et industrielles.","Disponible","","35","33"
"HPM35EMP50","Pompe de surface multi-étages EMP3-50","Sanitaire","Hydraulique","19200.0","Pompe multi-étages haute performance adaptée aux besoins intensifs avec rendement élevé et excellente fiabilité.","Disponible","","35","31"
"HPM75JLM75","Pompe de surface à jet auto-amorçante JLM75","Sanitaire","Hydraulique","16000.0","Pompe jet auto-amorçante avec haute performance d’aspiration et pression stable pour une utilisation continue.","Disponible","","33","27"
"E4001DR563","Protecteur de tension et courant réglable PTDR5.63A","Électricité","Electricité > Tableau électrique et protection > Protecteurs Minuterie","1750.0","","Disponible","","28","22"
"E1006TD212","Tableau de distribution 24 modules","Électricité","Electricité","2500.0","","Disponible","","25","18"
"E1006TD312","Tableau de distribution 36 modules","Électricité","Electricité","3450.0","","Disponible","","31","19"
"WMF9C00C00","Mitigeur Lavabo Vasque Fly","Sanitaire","Robinetterie sanitaire > Fly","9420.0","","Rupture","GCU10CE100","31","32"
"WMCUNRU026","Raccord union 26×26","Sanitaire","Robinets multicouches et accessoires > Accessoires multicouche","420.0","Raccord union 26×26, poids léger 0,099 kg. Assure une connexion sûre entre deux tuyaux de 26 mm pour une distribution fluide des fluides.","Disponible","","35","28"
"WMCUNRU020","Raccord union 20","Sanitaire","Robinets multicouches et accessoires > Accessoires multicouche","720.0","Raccord union 20, poids léger 0,099 kg. Assure une connexion sûre entre deux tuyaux de 20 mm pour une distribution fluide des fluides.","Disponible","","30","31"
"WMCRDRF201","Raccord droit femelle 20×1/2″","Sanitaire","Robinets multicouches et accessoires > Accessoires multicouche","500.0","Raccord droit femelle 20×1/2″, poids léger 0,098 kg. Connexion sûre pour une distribution fluide des fluides dans les systèmes de plomberie.","Disponible","","35","32"
"WMCRDRF203","Raccord droit femelle 20×3/4″","Sanitaire","Robinets multicouches et accessoires > Accessoires multicouche","530.0","Raccord droit femelle 20×3/4″, poids léger 0,098 kg. Connexion sûre pour une distribution fluide des fluides dans les systèmes de plomberie.","Disponible","","32","31"
"GCD3648559","Chaudière à condensation QL-DO36","Sanitaire","Chauffage et régulation gaz > Chaudières","152000.0","Chaudière à condensation murale QL-DO36 – Haute performance énergétique – Idéale pour chauffage domestique – Rendement optimisé et faible consommation.","Disponible","","31","32"
"GCD1248412","Chaudière Électrique 12 kW","Sanitaire","Chauffage et régulation gaz > Chaudières","92500.0","La  chaudière électrique murale ENERGICAL 12 kW  est une solution compacte et performante pour le chauffage central. Elle assure un confort thermique optimal grâce à une régulation précise de la tempé","Disponible","","32","33"
"GCD2448413","Chaudière Électrique 24 kW","Sanitaire","Chauffage et régulation gaz > Chaudières","108000.0","La  chaudière électrique murale ENERGICAL 24 kW  offre une puissance élevée pour assurer efficacement le chauffage central des logements et locaux nécessitant une forte capacité thermique.","Disponible","","30","33"
